created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count
Tue Apr 29 07:01:46 +0000 2025,1,@AsPanjaitan @DokterTifa Berdasarkan penelitian ijazah Jokowi dari UGM kemungkinan besar asli. UGM telah berulang kali mengkonfirmasi bahwa Jokowi lulus pada tahun 1985 setelah masuk pada tahun 1980 didukung oleh pernyataan resmi dan kesaksian teman sekelas seperti Frono Jiwo. Tuduhan ijazah palsu ,in,0,0,0
Tue Apr 29 07:00:09 +0000 2025,1,@DokterTifa apakah ijazah jokowi palsu @grok ?,in,0,2,0
Tue Apr 29 06:59:33 +0000 2025,0,@__LOVE_AG4EVER @jokowi Di politik itu biasa demi tujuan mendapatkan kekuasaan bahkan memalsukan ijazah,in,0,0,0
Tue Apr 29 06:57:45 +0000 2025,0, Mengapa #UGMTidakTegas tentang ijazah S1 Jokowi? Apakah ada yang disembunyikan? #IjasahPalsuJokowi @SianiparRismon,in,0,0,0
Tue Apr 29 06:57:05 +0000 2025,1,stand up comedy terlucu di abad ini... https://t.co/DveamOmLF0 Jokowi tidak punya ijazah S1 UGM Danantara ambil uang rakyat untuk sekolah dan mengentaskan kemiskinan dan membuat hutang negara terus bertambah!,in,0,0,0
Tue Apr 29 06:56:44 +0000 2025,0,Isu Ijazah Palsu Tembus Media Internasional Dokter Tifa Ingatkan Jokowi https://t.co/l3aveUqdEo,in,0,0,0
Tue Apr 29 06:56:24 +0000 2025,0,Pantes om @ganjarpranowo Males Ngomongin Ijazah Jokowi https://t.co/gb2aQCVtcz,in,0,0,0
Tue Apr 29 06:54:48 +0000 2025,0,Setelah lihat statement Bang @SianiparRismon Baru sadar kalau #IjasahPalsuJokowi bukan sekedar rumor! UGM harus terbuka tentang ijazah S1 Jokowi. #UGMTidakTegas,in,0,0,0
Tue Apr 29 06:54:38 +0000 2025,26,Terungkap! Ganjar Pernah Beri Kartu Alumni UGM ke Jokowi Kini Ogah Respons Tuduhan Ijazah Palsu https://t.co/dtiURpnolW,in,2,0,19
Tue Apr 29 06:53:30 +0000 2025,16,@Epricila10 Apabila ijazah @jokowi memang palsu biar dah jadi urusan malaikat di masa senja dan alam kubur nanti. Pendukungnya juga skalian,in,0,5,0
Tue Apr 29 06:52:42 +0000 2025,1,@MasBRO_back gak waras kau ... Ngapain mnta ijazah kau.. Siapa kau..? urusan apa sm kau...? Gak pntg banget...? Ge er lo.. Mau ada gak ada asli palsu ijazahmu... EGP .. Gk penting. Tapi Jokowi.... Gara-gara orang nggak berkualitas dan palsu ini masa depan bangsa dan negara tidak jelas,in,0,0,0
Tue Apr 29 06:52:18 +0000 2025,0,Makin kesininya justru semakin banyak terungkap terkait ijazah jokowi..heee..Moga pengadilan bisa membuktikannya ..,in,0,0,1
Tue Apr 29 06:50:49 +0000 2025,1,@Yanti63533529 @akupastibisa295 @cubarsiholic @jokowi Apa lagi kalau gelar Palsu. Lebih zoom lagi.. Mustahil seorang memiliki kecerdasan dan kemampuan ilmu pengetahuan kalau tak pernah mengenyam pendidikan di sekolah dan fakultas. Ijazah boleh di beli. Tapi yakin otak anda bisa menyamai otak pemilik ijazah asli nya ?,in,0,1,0
Tue Apr 29 06:50:26 +0000 2025,0,JOKOWI UNTUK MEMPERTAHANKAN KEBOHONGAN NYA TENTANG IJAZAH HARUS MENGELUARKAN DANA yang sangat BESAR,in,0,0,0
Tue Apr 29 06:12:39 +0000 2025,0,@DianSandiU @psi_id Mana ijazah asli Jokowi ... Share donk ,in,0,0,0
Tue Apr 29 06:08:54 +0000 2025,0,@Maulanacah13340 @DokterTifa @jokowi BUKALAH MATAMU.... BAHWA KEBOHONGAN JKW BUKAN SOAL IJAZAH PALSU SAJA ... COBALAH BUKA MEDSOS SUDAH NGGAK TERHITUNG... DIALAH RAJA MUNAFIQ SEJATI... UCAPANNYA SANGAT SANGAT BERTENTANGAN DENGAN PERBUATANNYA ... DAN SANGAT TIDAK BISA DI JADIKAN CONTOH BUAT RAKYAT .... PAHAM LOOO...,in,0,0,0
Tue Apr 29 06:08:14 +0000 2025,15,@Epricila10 Narasimu penuh emosi Anda pernah lihat ijazah Jokowi secara fisik ? sampai segitu emosinya. Roy Rismon Tifa memang alumni UGM sebaiknya Jokowi konpers saja secara resmi tunjukan ijazah disaksikan Kehutanan UGM @UGMYogyakarta bisa tuntas kasusnya.,in,0,0,0
Tue Apr 29 06:06:43 +0000 2025,1,@Andria75777 Dan SKILL si @jokowi ini Memang MENIPU YA WI? Dan Ijazah nya PALSU,in,0,0,1
Tue Apr 29 06:06:18 +0000 2025,2,@DimS94562941002 @DokterTifa Ayo dorong @Yusrilihza_Mhd menyelenggarakan sidang kasus dugaan ijazah palsu ini dg fair play dan @ListyoSigitP juga. Biarkan Hakim yg putuskan @jokowi alumni termulia @UGMYogyakarta atau manusia terbusuk se NKRI,in,0,0,0
Tue Apr 29 05:59:37 +0000 2025,0,@balapurik Ribet amat sih pada!! Tinggal tunjukkan ijazah asli Jokowi udah selesai!!!! Emang senengnya pada ribet hidupnya!!! Mana ijazah aslinya??!!! Tunjukkan ke yg gugat!!! Selesai urusan!!!! Knp sih di bikin muter2 ga karuan pake pengacara lah pake ormas lah.di bikin simple aja sih!,in,0,1,0
Tue Apr 29 05:58:02 +0000 2025,0,Kenapa pada Panik yaaaa PDIP Ngegas Tantang Balik Penggugat Ijazah Jokowi: Buktikan di Sidang! Sumber: YouTube https://t.co/D4eYZl6YXo Dibagikan melalui Aplikasi Google,in,0,0,0
Tue Apr 29 05:56:33 +0000 2025,0,Pendukung Jokowi membeberkan sejumlah nama yang dilaporkan ke polisi terkait tudingan ijazah palsu Presiden ke-7 RI. Adapun dalam hal ini pendukung Jokowi melaporkan dugaan tindak pidana penghasutan atau penyebaran berita bohong ke Mapolres Kota Depok pada Sabtu (26/4/2025) https://t.co/Kj3yDMUjR2,in,0,0,0
Tue Apr 29 05:54:29 +0000 2025,0,@chardbandung @fortisfortuna_9 @hasyimmah @UGMYogyakarta @jokowi Ngeyel banget Yang Menerbitkan Menyatakan Asli Lu mau apa Belum puas Tuntut UGM berbohong dan menerbitkan Ijazah Palsu.,in,0,1,0
Tue Apr 29 05:53:51 +0000 2025,0,Anies tuntut balik jokowi. Selesai,in,0,0,2
Tue Apr 29 05:53:06 +0000 2025,1,@RomeoWalker19 Lho ini bukannya sejalan dgn pikiran pak Rismon sampai menanyakan ijazah ke UGM dan mau kerumah jokowi ttp karena suatu sebab tdk jadi. Pak Rismon menilai ijazah jokowi palsu dari skripsi yg di fotonya langsung di UGM dan di teliti. Hasil skripsinya meragukan . Paham kau ?,in,0,4,0
Tue Apr 29 05:52:44 +0000 2025,0,@ApriliaLin Dahlah kalau memang masuk UU ITE Jokowi harus melaporkan Rismon. Dan saat sidang Jokowi harus hadir menunjukkan ijazah aslinya serta skripsinya.,in,0,0,0
Tue Apr 29 05:49:26 +0000 2025,0,@PurbasariIma @DokterTifa Kebenaran sudah didepan mata ugm sudah mengkonfirmasi ada foto waktu mapala pak jokowi naik gunung juga ijazah sudah ditunjukan. Memang jika hati sudah hitam mata dan telinga akan gelap tidak mau menerima kebenaran.,in,0,5,0
Tue Apr 29 05:45:52 +0000 2025,1,@AlnilamOmar Bisakah @prabowo bersih bersih? Karena Lahir dari Rahim Ketidakjujuran: Prabowo Gibran Kaesang dan Bobby sbg Produk Politik Jokowi? https://t.co/WnjZgcEfbm #IndonesiaGelap Rismon Sianipar Geram ! Rektor UGM akui ijazah palsu Jokowi https://t.co/Dci3YRdbed lewat @YouTube,in,0,0,0
Tue Apr 29 05:43:11 +0000 2025,0,@NenkMonica Setelah melihat video ini akhirnya saya percaya kalau ijazah Jokowi itu asli Asli diedit,in,0,0,0
Tue Apr 29 05:42:05 +0000 2025,819,KANG NGIBUL GAK PUNYA IJAZAH... JOKOWI 11.000 TRILIUN PERSEN TIDAK MEMILIKI IJAZAH ASLI... SEMOGA JOKOWI HADIR DAN MEMBAWA IJAZAHNYA PADA PROSES MEDIASI NANTI....‼️ #PeoplePowerAtauRevolusi #PeoplePowerAtauRevolusi #2025LengserkanGibran 🆘🆗 https://t.co/mZASNPqFV5,in,7,32,365
Tue Apr 29 05:42:03 +0000 2025,9,@HendraG438 @DokterTifa Karena yang nyebar ijazah bukan jokowi sendiri orang PSI katanya dilaporkan ke CCICPolri. Bisa saja ijazah jokowi versi PSI disangkal. Kesimpulan dari dulu sampai sekarang ijazah itu belum ditunjukan. https://t.co/8DDK6yie0N,in,0,0,0
Tue Apr 29 05:41:06 +0000 2025,0,@Joenme88 @Ach_Faizal @detikcom Betul bang masa pak Jokowi pinter gitu di tuduh ijazah nya palsu emang ternak Abah sama Ganjar lowbet kaya kurang kerjaan aja btw kapan pak Jokowi di angkat jadi sekjen PBB? https://t.co/fD59ZLP1RA,in,0,0,0
Tue Apr 29 05:40:00 +0000 2025,0,Jokowi tak Hadir di Sidang Gugatan Ijazah dan Mobil Esemka https://t.co/Nv9Mgchu10,in,0,0,0
Tue Apr 29 05:39:57 +0000 2025,0,TERKAIT Penghasutan Ijazah Jokowi Palsu 8 Orang Ini Dilaporkan ke Polisi di Antaranya Amien Rais https://t.co/KKtMbZegB0 via @tribunnews,in,1,0,0
Tue Apr 29 05:39:26 +0000 2025,1,@yaniarsim PANTASKAH UGM BUBAR? SAMPAI KAPAN UGM MEMBELA JOKOWI ATAS IJAZAH PALSUNYA ? Unjuk rasalah ke lembaga ini BERAHIR JIKA PEJABAT PENEGAK HUKUM TERTNGGI DI INDONESIA DI GANTI ORANG YG AMANAH FAHAM TUGAS POKOK DAN FUNGSI PENEGAK HUKUM. https://t.co/IxYGvQ0fAq,in,0,0,0
Tue Apr 29 05:38:41 +0000 2025,1,@JohnMadjie @DokterTifa Selama pak jokowi menjabat presiden kemana saja? Jika memang permasalahan ijazah harusnya dari dulu dong jangan saat dikasih kekuasaan mendukung setelah tidak dikasih kekuasaan malah buat gaduh. Jika memang tifa dan gerombolannya benar dr dulu sudah laporkan pak jokowi.,in,0,6,0
Tue Apr 29 05:33:44 +0000 2025,175,Prabowo menyembunyikan sesuatu yang sangat busuk. Prabowo melarang media meliput pidatonya tentang Danantara pada 28/4/2025. #PeoplePowerAtauRevolusi Apakah Danantara itu palsu seperti ijazah palsu Jokowi yang tak boleh difoto oleh media? #2025LengserkanGibran https://t.co/RdTI3SDfHa,in,7,19,89
Tue Apr 29 05:31:08 +0000 2025,0,@xquitavee @jokowi Postang posting video &amp; foto aja ngerahin BuzzeRp.. Giliran ijazah senyap..,in,0,0,0
Tue Apr 29 05:29:15 +0000 2025,1,@bang_habul @DokterTifa Tidak mungkin Jokowi dibawa ke pengadilan internasional atas dugaan ijazah palsu. Pengadilan seperti ICC hanya menangani kejahatan berat seperti genosida bukan isu domestik seperti ini. Kasusnya sedang ditangani pengadilan Indonesia dengan gugatan di Pengadilan Surakarta.,in,0,0,0
Tue Apr 29 05:26:58 +0000 2025,0,@Franken_blues Kenapa buzzer2 tidak mnyebarkan foto ijazah asli jokowi yaaa??Tunjuk kan bukti Klo terbukti asli penjarakan smua yg memfitnah,in,0,0,0
Tue Apr 29 05:26:57 +0000 2025,1733,SINDIKAT IJAZAH PALSU JOKOWI MASIH TERUS MEMANIPULASI KEBOHONGAN IJAZAH JOKOWI... SALAH SATU YANG MENGAGETKAN BAHWA DATA JOKOWI TIBA-TIBA HILANG DI WEB KPU....‼️ #PeoplePowerAtauRevolusi #PeoplePowerAtauRevolusi #2025LengserkanGibran 🆘🆗 https://t.co/yo1Kb6ttt4,in,25,84,844
Tue Apr 29 05:26:54 +0000 2025,0,Presiden itu jabatan publik yg mngurus urusan orang banyak dan salah satu syarat mnduduki jabatan itu adlh ijazah min SMA. Ktika trnyata dtemukn ada indikasi ijazah Pa Jokowi itu palsu mk ktika publik mminta Pa Jokowi utk prlihatkn ijazah itu adlh hak publik &amp; kwajib pa Jokowi,in,0,0,0
Tue Apr 29 05:26:35 +0000 2025,0,@MasBRO_back Presiden itu jabatan publik yg mngurus urusan orang banyak dan salah satu syarat mnduduki jabatan itu adlh ijazah min SMA. Ktika trnyata dtemukn ada indikasi ijazah Pa Jokowi itu palsu mk ktika publik mminta Pa Jokowi utk perlihatkn ijazah itu adlh hak publik &amp; kwajib pa Jokowi,in,0,0,0
Tue Apr 29 05:20:00 +0000 2025,0,@Malaysia_Problm Dan saya mengakui ...dan ternyata presiden saya itu pembohong dan tokoh korupsi Selama ini rakyat indo di bohongi oleh mantan presiden jokowi ..jokowi tidak punya ijazah selama ini jadi presiden,in,0,0,0
Tue Apr 29 05:17:26 +0000 2025,0,Beathor Suryadi: Jika Jokowi Tak Punya Ijazah SMA Bagaimana Bisa Jadi Sarjana Kehutanan UGM? https://t.co/eX26TNz0Ae https://t.co/aDBBv3ArZV,in,0,0,1
Tue Apr 29 05:16:18 +0000 2025,0,Ngapain Pula Nanya Ijazah Mu..? Ngak Guna.. Jokowi di tanya Ijazah Asli nya Krn Sdh Terindikasi Pake Ijazah Palsu Utk Jadi Presiden. Pemakaian Ijazah Palsu dan Dokumen Palsu Jelas PELAKU KRIMINAL DAN MELANGGAR ATURAN. Jokowi hrs Pertangg jwb kan semua https://t.co/jOJ42wLaxz,in,0,0,0
Tue Apr 29 05:15:00 +0000 2025,2,VIRAL Pantun Wisudawan Terbaik Doktor UGM 'Disorot' di Tengah Tuduhan Ijazah Palsu Jokowi https://t.co/824LFCEj3f,in,0,0,0
Tue Apr 29 05:11:19 +0000 2025,4,@FahzaSal @Malaysia_Problm ya gimana ya secara rata rata emang kita lebih bodoh dan miskin mba dibanding malaysia masa mau bilang kita pinter gara2 menguak ijazah jokowi dan akun gibran,in,0,0,0
Tue Apr 29 04:31:02 +0000 2025,0,@xquitavee Ngapain saya nanya ijazah klo sama tukang cilok goblog ni bapak yang gobog jokowi musti di tanya ijazahnya karna dia pejabat publik nomer wahid ngerti g pak situ debat dgn saya goblog tolol banget,in,0,0,0
Tue Apr 29 04:30:04 +0000 2025,1,@aewin86 Ahok itu tau nya jokowi punya ijazah kalau bicara asli atau palsu bukan kapasitas ahok sampe situ paham kan boss?,in,0,0,0
Tue Apr 29 04:28:46 +0000 2025,0,Amien Rais Dkk Dipolisikan soal Ijazah Dokter Tifa: Jokowi Panik - https://t.co/TOBKzHEbvG,in,0,0,0
Tue Apr 29 04:26:02 +0000 2025,0,@ARSIPAJA jangan terpancing pengalihan isu tetap fokus ke ijazah Jokowi,in,0,0,0
Tue Apr 29 04:25:21 +0000 2025,0,@blank0429 pasti lu ngeles itu kan cuma asumsi doang..asumsi gue kuat..masuk ke logika..kalian pikir semua lawan2 politik jokowi dahulu bodoh semua sampai gatau ijazah jokowi palsu termasuk bu mega dan pak prabowo.?hehehe,in,0,1,0
Tue Apr 29 04:23:45 +0000 2025,0,@zy_zy_lestary macron menahan tawa saat ngobrol dgn pemilik ijazah palsu ini.. gmn gak bingung wok de tok not anli tok kok kok petok.. buset lulusan UGM wkwkwkwkwk..,in,0,1,0
Tue Apr 29 04:23:31 +0000 2025,3,Nah para manusia sampah #kualitassdmrendah. Kalian bisa mengatakan ijazahnya palsu setelah melihat yg asli. Hanya berbekal foto sosmed trus berkoar koar mengatakan ijazah pak Jokowi palsu @SianiparRismon @KRMTRoySuryo2 Kalian sehat? https://t.co/IT1nWVF3d8,in,0,0,1
Tue Apr 29 04:22:33 +0000 2025,0,@blank0429 kenapa saya bilang langsung di hajar..ya karena posisi jokowi belum kuat..hanya seorang pengusaha mebel..dan lu pikir bu mega dan prabowo goblok apa sampai gatau klo ijazah jokowi palsu?,in,0,1,0
Tue Apr 29 04:21:40 +0000 2025,5,Para kuasa hukum Mulyono berdalih yang menuduh yang harus membuktikan tentang keaslian ijazah Jokowi silakan simak kuliah gratis ini guys agar kita tercerahkan. . . . . Danantara Pagii shabrina Tzuyang Sarapan Perpisahan indeks BUMN. https://t.co/sGXTJPXO5c,in,0,0,6
Tue Apr 29 04:19:20 +0000 2025,0,@blank0429 klo soal UGM dan teman2 seangkatannya bisa di percaya jelas..alasannya simpel tapi ntah kalian kepikiran atau pura2 gatau..nih salah satu aja deh..klo ijazah jokowi palsu udah langsung di hajar sama UGM dan lawan politiknya tahun 2005 ketika nyalon jd walkot solo..itu aja dulu,in,0,1,0
Tue Apr 29 04:18:58 +0000 2025,24,Pendukung raja Kodok bin Plongo serentak kluarin bunyi JOkowi udah lewatin screening sejak jaman jd walkot gubernur ampe presiden.. jd Udah Pasti IJAZAH nya Asli !! Ehh biji Kodok.. orang Gak boleh bilang IJAZAH PALSU.. tp Klean bani goblok dgn pede nya bilang itu Asli!! https://t.co/w9mZjiMK1X,in,0,2,11
Tue Apr 29 04:17:25 +0000 2025,0,@DianSandiU Lo malah 100% ijazah jokowi asli. Yg lo posting kan emang asli pengakuan lo???,in,0,0,0
Tue Apr 29 04:16:50 +0000 2025,5,@alisyarief Sudah tidak perlu lagi debat ini itu karena masyarakat mengalami krisis kepercayaan untuk itu lakukan saja uji carbon / forensik pada objek perkara dalam hal ini ijazah sarjana UGM Jokowi bosan kita dibuat seperti orang tolol tak ngerti apa²,in,0,1,0
Tue Apr 29 04:16:43 +0000 2025,0,@blank0429 lah yg kalian sasar itu UGM..sekali lagi UGM bro..soalnya yg nerbitin ijazah dan menyatakan jokowi lulusan kampus mereka kan UGM..ngapain nyuruh saya cari bukti..wkwkwkw,in,0,0,0
Tue Apr 29 04:14:35 +0000 2025,2,@democrazymedia terkait ijazah itu kan proses dan prosedurnya dan cara mendapatkanya klo gerombolan jokowi bilang yg mengeluarkan ijazah itu UGM bisa jadi benar... tapi prosedur nya dan proses nya di ikuti tdk nya yg di soalkan.,in,0,0,0
Tue Apr 29 04:10:41 +0000 2025,5,@democrazymedia Mohon Pak Jokowi segera memperlihatkan Ijazah asli supaya semua menjadi tenang.,in,0,2,0
Tue Apr 29 04:07:19 +0000 2025,9619,Dugaan Ijazah Palsu sudah sampai di Media Internasional. Jokowi sejak sekarang harus menghitung langkah sebab sebetulnya langkah apapun yang dilakukan menuju ke jurangnya sendiri. Semesta menolak matahari kembar. Matahari cukup satu. Dan ketika matahari ilegal menolak padam ,in,50,664,2119
Tue Apr 29 04:02:45 +0000 2025,4,MAKIN BANYAK BUKTI DAN SAKSI BETMUNCULAN ATAS KEBOHONGAN JOKOWI YANG TIDAK PUNYA IJAZAH ASLI.,in,0,0,2
Tue Apr 29 04:02:09 +0000 2025,1,@PartaiSocmed Kalo berani... Jokowi unjukin ijazah aslinya. Itu baru realita,in,0,0,0
Tue Apr 29 04:00:13 +0000 2025,0,PANTASKAH UGM BUBAR? SAMPAI KAPAN UGM MEMBELA JOKOWI ATAS IJAZAH PALSUNYA ? Unjuk rasalah ke lembaga ini BERAHIR JIKA PEJABAT PENEGAK HUKUM TERTNGGI DI INDONESIA DI GANTI ORANG YG AMANAH FAHAM TUGAS POKOK DAN FUNGSI PENEGAK HUKUM. https://t.co/mxH4sa0ogq,in,0,0,0
Tue Apr 29 03:59:33 +0000 2025,0,@EdyPurwant80192 @Maulanacah13340 @DokterTifa @jokowi kejujuran kaya gmn sedangkan orang yg ngelapor jokowi aja itu orang nya yg berarti ini bukan ttg ijazah tpi dendam sy yakin 100% klo masalah ijazah udh clear pasti di cari lagi masalah lain,in,0,0,0
Tue Apr 29 03:57:22 +0000 2025,0,@blank0429 ngapain gue harus cari bukti..?kan gue ga pernah nuduh jokowi pake ijazah palsu..yg nuduh kan kalian jadi kalian yg harus nyiapin bukti..bukan lawan saya tapi lawan Jokowi dan UGM nanti..,in,0,1,0
Tue Apr 29 03:56:59 +0000 2025,15,Pantesan gobloknya minta ampun !!! Sejarah RI mencatat Jokowi dan Gibran penipu ijazah !!! #PeoplePowerAtauRevolusi #PeoplePowerAtauRevolusi #2025LengserkanGibran Gantung mati pengkhianat bangsa dan negara !!!,in,0,1,9
Tue Apr 29 03:55:39 +0000 2025,0,@regar_op0sisi yg diminta ditunjukkan kan ijazah Jokowi lho kok malah ijazah mereka yg ditunjukkan...,in,0,0,0
Tue Apr 29 03:54:34 +0000 2025,0,@P3JU4N90P05iSi @BerisikMedsos @PenjagalParpol_ SAMPAI KAPAN UGM MEMBELA JOKOWI ATAS IJAZAH PALSUNYA ? Unjuk rasalah ke lembaga ini BERAHIR JIKA PEJABAT PENEGAK HUKUM TERTNGGI DI INDONESIA DI GANTI ORANG YG AMANAH FAHAM TUGAS POKOK DAN FUNGSI PENEGAK HUKUM. Jokowi Biang Kerok Indonesia Gelap - https://t.co/mxH4sa0ogq,in,1,0,0
Tue Apr 29 03:52:11 +0000 2025,0,@haloiyas Terus bagaimana dengan keaslian ijazah Jokowi?,in,0,1,0
Tue Apr 29 03:50:57 +0000 2025,0,UGM DI UJUNG TANDUK. SKRIPSI IJAZAH PALSU JOKOWI https://t.co/Zioa236jVH https://t.co/pvxczDkpk6,in,0,0,0
Tue Apr 29 03:50:35 +0000 2025,0,@MasBRO_back orang yang membela Ijazah palsu Jokowi adalah T4iknya orang gila ,in,0,0,0
Tue Apr 29 03:47:35 +0000 2025,4,@DokterTifa Owala jok.... harusnya kau buktikan kalau tuduhan ijazah palsu itu hoax dgn kau kasih liat ijazahmu..atau buktikan la dipersidangan. Kalau nanti terbukti ijazahmu asli baru kau laporkan org yg blg ijazahmu palsu... gitu aja kok repot @jokowi,in,0,0,0
Tue Apr 29 03:47:24 +0000 2025,0,@Rustiawati12 @Maulanacah13340 @DokterTifa @jokowi gak usah bawa Allah klo udh benci ttp aja benci sy yakin kalo ijazah ini udh clear ttp aja nnti di cari lgi masalah keluarga jokowi inikan ttg dendam bukan masalah ijazah sebenarnya kalian kayaa gini kan cumaa zaman jokowi doang mana berani di presiden sebelum nya,in,0,0,0
Tue Apr 29 03:40:53 +0000 2025,2,@democrazymedia Loh kok penghasutan? Untuk membuktikan itu penghasutan harus ada dong pembuktian kesalahannya artinya uji forensik ijazah jokowi untuk membuktikan itu penghasutan,in,0,0,0
Tue Apr 29 03:40:32 +0000 2025,0,@SianiparRismon Ijazah Jokowi palsu buktinya? Sederhana saja &gt;&gt; Skripsinya cacat logika.,in,0,0,0
Tue Apr 29 03:38:59 +0000 2025,0,@tham878 Report banget pake tenaga ahli segala TINGGAL JOKOWI KELUARIN IJAZAH NYA AJA SELESAI URUSAN.,in,0,0,0
Tue Apr 29 03:34:52 +0000 2025,2,@DokterTifa @KRMTRoySuryo2 @SianiparRismon Bagaimana jika ternyata pihak tergugat Jokowi tidak mau hadir di pengadilan dan si Hakim tidak memerintahkan untuk memperlihatkan ijazah aslinya?,in,0,0,0
Tue Apr 29 03:34:50 +0000 2025,12,Terungkap! Ganjar Pernah Beri Kartu Alumni UGM ke Jokowi Kini Ogah Respons Tuduhan Ijazah Palsu https://t.co/A7JdGT2sQE,in,0,2,6
Tue Apr 29 03:33:24 +0000 2025,0,Diduga Hasut Soal Ijazah Palsu Pendukung Jokowi Laporkan Amien Rais Cs #Komaindonesia https://t.co/Tu1IfjzPAG,in,0,0,0
Tue Apr 29 03:29:58 +0000 2025,0,@geloraco Kenapa bukan jokowi sendiri yang lapor dg membawa ijazah aslinya ( klo ada ) sbg bukti? Soal selembar ijazah jokowi aja kok yg blingsatan pengacara preman ormas..? Sementara orangnya sendiri hanya cengar cengir gak berani nunjukin ijazahnya.,in,0,0,0
Tue Apr 29 03:27:45 +0000 2025,0,@DianSandiU @dwioktariyadi Justru yg merasa heran itu netizen kok bisa ya lu klaim dan lu upload foto ijazah Jokowi itu asli ?,in,0,0,0
Tue Apr 29 03:25:59 +0000 2025,0,@Nicho_Silalahi @jokowi Rayat yang ingin merdeka dari para perampok dan tidak pernah permasalahkan Ijazah Pak Jokowi tetap setia dipihak Jokowi,in,0,0,0
Tue Apr 29 03:22:25 +0000 2025,0,@geloraco Ijazah palsu Jokowi ini sudah menyebar di seantero RI dan malah ke LN. Bukti2 yg ditampilkan dan beredar nyata aspal tapi perlu dicek bersama di pengadilan. Mari kita dorong agar penegak hukum @KejaksaanRI @KPU_ID @DivHumas_Polri @prabowo segera bertindak.,in,0,0,0
Tue Apr 29 03:22:14 +0000 2025,0,@puanmaharani_ri Gimana klo abis nikmati yg hijau segar kita ikuti dugaan ijazsh palsu jokowi dan kebenaran ijazah gibran ??? Supaya rakyat dapat segera tahu kebenaran ilmiah nya,in,0,0,0
Tue Apr 29 03:18:45 +0000 2025,3,Alhamdulillah... In Syaa Allah Gus Nur Juga Bisa Ikut Bedah Dugaan Ijazah Palsu Jokowi Aamiin!!! @DokterTifa @2BocilIdiot__ @SianiparRismon @ReflyHZ @KRMTRoySuryo2 @myputun @NenkMonica https://t.co/U71pV6saUX,in,0,0,0
Tue Apr 29 03:18:07 +0000 2025,0,@tham878 KOMPLOTAN PKI KOMPLOTAN PENJAHAT NKRI BANDIT JOKOWI PKI. KLO IJAZAH LU ASELI TUNJUKIN AJE KE PUBLIK !! KENAPA PAKE BILANG PENYEBAR HOAX LAH !! SESUAI FAKTA OLEH PAKAR DIGITAL FORENSIK RISMON SIANIPAR https://t.co/Zw1c5G052D,in,0,0,0
Tue Apr 29 03:15:42 +0000 2025,4,@STresnowati1 @jokowi Cecunguk jkowi g pernah ngomong berdasarkan data. Masalah tuduhan ijazah palsu mk y jwb.nya hrs menunjukan ijazah.nya UGM sy rasa pratino bermain buktinya prof soffian efendi mantan rektor ugm mendorong roy suryo dkk yg alumni ugm asli spy menuntaskan kasus ini,in,0,1,2
Tue Apr 29 03:15:28 +0000 2025,0,@didienAZHAR Waktu itu di UGM msh ada gelar Sarjana Muda (SM). Setelah lulus setengah dari makul2 wajib akan dikasih ijazah SM dari Fakultas tp tanpa wisuda. Utk dpt ijazah SM IPK jg sudah harus mencukupi. Mungkin bs dicheck jg apakah ada file ijasah SMnya Jokowi,in,0,0,0
Tue Apr 29 03:12:46 +0000 2025,0,Kalo misal presiden prabowo mau secara transparan memberikan mandat kepada jokowi untuk dijadikan ketum Danantara sebagai bentuk transisi politik balas budi tentunya dapat sangat dimungkinkan si rupiah akan meroket tajam bisa tembus 10 rebu dengan bermodalkan ijazah palsu. ,in,0,0,0
